Cle,PartOrganizationID,PartInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
464726,30123,Pulse Microsystems Ltd,Ontario,Ontario,CANADA,CANADA,2010
473197,31840,Logi-D,QuÈbec,QuÈbec,CANADA,CANADA,2010
461030,10955,Air Liquide Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
461030,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
461030,4363,Kruger Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
460611,27554,Terminotix Inc,Ontario,Ontario,CANADA,CANADA,2010
461029,27847,Cleanfield Energy,Ontario,Ontario,CANADA,CANADA,2010
467820,2373,Dalsa Corporation,Ontario,Ontario,CANADA,CANADA,2010
467820,29448,Lockheed Martin Corporation,Maryland,Maryland,UNITED STATES,…TATS-UNIS,2010
463395,7112,Agropur Coop Agro-Alimentaire,QuÈbec,QuÈbec,CANADA,CANADA,2010
462932,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
463325,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
458214,24965,Strait Crossing Bridge Ltd.,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2010
458214,3321,Public Works and Government Services Canada,QuÈbec,QuÈbec,CANADA,CANADA,2010
471889,21013,University Network of Excellence in Nuclear Engineering,Ontario,Ontario,CANADA,CANADA,2010
463859,22959,Consortium for Research and Innovation in Aerospace in Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
463859,15286,Bombardier Aerospace,QuÈbec,QuÈbec,CANADA,CANADA,2010
463330,25114,"MacDonald, Dettwiler and Associates Corp.",QuÈbec,QuÈbec,CANADA,CANADA,2010
463859,25114,"MacDonald, Dettwiler and Associates Corp.",QuÈbec,QuÈbec,CANADA,CANADA,2010
463330,22054,Amphitech Systems inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
456405,6616,Merck Frosst Canada Ltd,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2010
459260,2935,HÙpital L'Enfant-JÈsus,QuÈbec,QuÈbec,CANADA,CANADA,2010
459260,11,University of Calgary,Alberta,Alberta,CANADA,CANADA,2010
459260,13204,Centre Hospitalier Universitaire de QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,24820,SociÈtÈ d'Ètablissement de plein air du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,3292,MinistËre des Transports du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,23230,"MinistËre du DÈveloppement durable, de l'Environnement et des Parcs",QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,27791,Gloco Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2010
460854,2668,Ducks Unlimited Canada,Manitoba,Manitoba,CANADA,CANADA,2010
464743,16546,Enerkem Technologies Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
473238,31899,Anemoi Corporation,Ontario,Ontario,CANADA,CANADA,2010
469778,30575,Brican Automated Systems Inc.,Ontario,Ontario,CANADA,CANADA,2010
463180,6787,Pratt & Whitney Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
463180,15286,Bombardier Aerospace,QuÈbec,QuÈbec,CANADA,CANADA,2010
464682,9841,BHP Diamonds Inc.,Northwest Territories,Territoires du Nord-Ouest,CANADA,CANADA,2010
464682,9823,Rescan Environmental Services Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
473055,31700,MetaFor Software Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467534,30481,Janssen-Ortho Inc.,Ontario,Ontario,CANADA,CANADA,2010
471783,31029,Enable Healthcare Canada Inc.,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2010
467777,17940,New Brunswick Innovation Foundation,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
467777,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2010
467672,7834,St. Jean Photochemicals Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
463292,7834,St. Jean Photochemicals Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
463292,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2010
473151,21887,Omega Optimisation inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
468530,27930,Tenova Goodfellow Inc,Ontario,Ontario,CANADA,CANADA,2010
472072,12614,Welichem Biotech Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
469471,30802,Awesense Wireless Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
468376,30403,Grain Farmers of Ontario,Ontario,Ontario,CANADA,CANADA,2010
459182,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2010
459182,5926,Agriculture and Agri-Food Canada,Ontario,Ontario,CANADA,CANADA,2010
459182,5963,Alberta Research Council,Alberta,Alberta,CANADA,CANADA,2010
459182,6349,SunOpta Inc.,Ontario,Ontario,CANADA,CANADA,2010
459182,6482,Tembec Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,16757,GreenField Ethanol,Ontario,Ontario,CANADA,CANADA,2010
459182,6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2010
459182,6559,Lallemand Inc.,Ontario,Ontario,CANADA,CANADA,2010
472943,27348,BioTransform Research Laboratories Inc.,Ontario,Ontario,CANADA,CANADA,2010
472174,30360,Clearpath Robotics Inc.,Ontario,Ontario,CANADA,CANADA,2010
471265,29289,Exocortex Technologies Inc,Ontario,Ontario,CANADA,CANADA,2010
463491,27858,Lefsrud Seed and Processor,Alberta,Alberta,CANADA,CANADA,2010
473207,23973,Photon etc. inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
464081,29279,RÈseau de Transport d'ElectricitÈ,,,FRANCE,FRANCE,2010
464081,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
467722,5865,Microsoft Corporation,Washington,Washington,UNITED STATES,…TATS-UNIS,2010
467722,30556,"Impulse Accelerated Technologies, Inc.",Washington,Washington,UNITED STATES,…TATS-UNIS,2010
467722,19731,Altera Toronto Technology Center,Ontario,Ontario,CANADA,CANADA,2010
463007,29228,Spatial Vision Group Inc,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463007,3386,BC Hydro,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
461018,5994,Bell Canada,Ontario,Ontario,CANADA,CANADA,2010
463344,8909,PMC-Sierra Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463344,26756,OmniGlobe Networks Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,5321,Ericsson Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
463344,1728,TRLabs,Alberta,Alberta,CANADA,CANADA,2010
473203,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2010
473203,31843,Canadian Digital Media Network,Ontario,Ontario,CANADA,CANADA,2010
473203,16580,Canarie inc.,Ontario,Ontario,CANADA,CANADA,2010
459256,6609,Medtronic of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2010
459256,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2010
459256,17814,Nova Plasma inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
459256,27254,Boston Scientific Ltd,Ontario,Ontario,CANADA,CANADA,2010
462907,24189,Rogue Research Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,30138,CRIBIQ,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,17352,Centre national en Èlectrochimie et en technologies environnementales inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
472854,17352,Centre national en Èlectrochimie et en technologies environnementales inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2010
471277,29339,Electrigaz Technologies Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,59,UniversitÈ du QuÈbec ‡ Trois-RiviËres,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,13156,Innu-Science Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,31404,SADC Centre-de-la-Mauricie,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,31406,Chambre de commerce et d'industrie de Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,31399,CLD de Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,31400,Innovation et dÈveloppement Èconomique de Trois-RiviËres,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,24634,Bionest Technologies Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,28306,Biopterre,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,28365,Le Centre spÈcialisÈ en p‚tes et papiers,QuÈbec,QuÈbec,CANADA,CANADA,2010
471277,31405,HÙtel de Ville de Shawinigan,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29869,SADC,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29874,Coop. de Travailleurs Forestiers Eaubois,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29876,Charbon de bois franc Basques,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29865,Batitech,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29875,CONTACT,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29877,BSL Wood Products Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,16173,Uniboard Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29870,CLD de La MatapÈdia,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29871,Groupe Lebel (2004) Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29872,Construction Goscobec,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,29873,CoopÈrative forestiËre de la MatapÈdia,QuÈbec,QuÈbec,CANADA,CANADA,2010
462913,28299,CR…BSL,QuÈbec,QuÈbec,CANADA,CANADA,2010
473240,4566,FÈderation des producteurs de porc du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2010
473240,5057,F. MÈnard Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
473240,27776,Prevtec Microbia Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
473240,27874,JEFO Nutrition Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
473240,10195,Canadian Pork Council,Ontario,Ontario,CANADA,CANADA,2010
460890,26345,Early Warning,QuÈbec,QuÈbec,CANADA,CANADA,2010
460932,23121,Agilent Technologies Canada Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,30584,WiMatek Systems,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,29364,Huawei Technologies Canada,Ontario,Ontario,CANADA,CANADA,2010
467761,6210,Industry Canada,Ontario,Ontario,CANADA,CANADA,2010
460932,2366,Neil Squire Foundation,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460932,28597,ROQ Design and Consulting Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460932,26468,Ascalade Communications Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460932,21763,Nokia Products Ltd.,Ontario,Ontario,CANADA,CANADA,2010
467761,30319,Star Solutions,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467761,30582,LG Electronics Canada,Ontario,Ontario,CANADA,CANADA,2010
460932,8956,Western Clinical Engineering Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460932,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2010
462897,22959,Consortium for Research and Innovation in Aerospace in Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
462897,4406,Rolls-Royce Canada Ltd,QuÈbec,QuÈbec,CANADA,CANADA,2010
462897,6787,Pratt & Whitney Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
459324,4471,CANDU Owner's Group Inc.,Ontario,Ontario,CANADA,CANADA,2010
459324,21013,University Network of Excellence in Nuclear Engineering,Ontario,Ontario,CANADA,CANADA,2010
460847,5994,Bell Canada,Ontario,Ontario,CANADA,CANADA,2010
467032,4181,Suncor Energy Inc.,Alberta,Alberta,CANADA,CANADA,2010
463468,6323,Imperial Oil Resources Ltd,Alberta,Alberta,CANADA,CANADA,2010
472963,31628,ING Engineering Inc.,Ontario,Ontario,CANADA,CANADA,2010
471443,13117,Ontario Power Generation Inc.,Ontario,Ontario,CANADA,CANADA,2010
464123,4660,Ontario Pork Producers' Marketing Board,Ontario,Ontario,CANADA,CANADA,2010
461077,17310,Irving Paper Limited,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
461077,28111,NewPage Port Hawkesbury Ltd,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2010
461202,18522,Bioinformatics Solutions Inc.,Ontario,Ontario,CANADA,CANADA,2010
472796,6498,SNC - Lavalin Group Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
473012,31676,Woodstock Hydro Services Inc.,Ontario,Ontario,CANADA,CANADA,2010
471378,30892,GreenOwl Solutions Inc.,Ontario,Ontario,CANADA,CANADA,2010
459217,29820,Sterisense,Ontario,Ontario,CANADA,CANADA,2010
459217,10837,BioPhage Pharma Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
459217,22830,"Safeguard Biosystems, Inc.",Ontario,Ontario,CANADA,CANADA,2010
463501,6599,Manitoba Hydro,Manitoba,Manitoba,CANADA,CANADA,2010
471369,11842,Rockwell Automation Canada Inc.,Ontario,Ontario,CANADA,CANADA,2010
469872,15358,Scientific-Atlanta Canada Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
471851,31053,Qualcomm Canada Inc.,Ontario,Ontario,CANADA,CANADA,2010
471608,30977,"RetailBridge, Inc.",Ontario,Ontario,CANADA,CANADA,2010
472805,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2010
472805,24751,Solana Networks Inc.,Ontario,Ontario,CANADA,CANADA,2010
469839,30818,A. O. Smith Enterprise Ltd,Ontario,Ontario,CANADA,CANADA,2010
470142,21013,University Network of Excellence in Nuclear Engineering,Ontario,Ontario,CANADA,CANADA,2010
458769,25495,Wood Pellet Association of Canada,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
461622,18661,Membrane Reactor Technologies Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458769,18497,Delta Research Corporation,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
461622,11597,NORAM Engineering & Constructors Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
458769,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2010
463469,29650,Mother Parkers Tea & Coffee Inc.,Ontario,Ontario,CANADA,CANADA,2010
458204,6288,E.I. du Pont Canada Company,Ontario,Ontario,CANADA,CANADA,2010
473194,30926,Biofume Technologies Inc.,Saskatchewan,Saskatchewan,CANADA,CANADA,2010
471965,2379,Cangene Corporation,Ontario,Ontario,CANADA,CANADA,2010
463949,29857,Marathon PGM Corporation,Ontario,Ontario,CANADA,CANADA,2010
459756,21768,Northgate Minerals Corporation,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463949,31873,Stillwater Canada Inc.,Ontario,Ontario,CANADA,CANADA,2010
459328,9460,Barrick Gold Corporation,Ontario,Ontario,CANADA,CANADA,2010
471974,6431,Syncrude Canada Ltd,Alberta,Alberta,CANADA,CANADA,2010
471553,25710,Life:WIRE,Ontario,Ontario,CANADA,CANADA,2010
472775,31420,SanEco Tec Ltd,Ontario,Ontario,CANADA,CANADA,2010
460814,4471,CANDU Owner's Group Inc.,Ontario,Ontario,CANADA,CANADA,2010
471427,2402,IBM Canada Ltd,Ontario,Ontario,CANADA,CANADA,2010
463379,28418,Supreme Sturgeon and Caviar Ltd.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
463379,31878,Breviro Caviar Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
463379,15915,Target Marine Hatcheries,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463660,4448,Honeywell ASCa Inc.,Ontario,Ontario,CANADA,CANADA,2010
459816,2601,Canadian Space Agency,QuÈbec,QuÈbec,CANADA,CANADA,2010
459816,24063,Quanser Inc.,Ontario,Ontario,CANADA,CANADA,2010
472946,31549,Trusterra Technologies Inc,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
472952,31593,EcoSynthetix Inc.,Ontario,Ontario,CANADA,CANADA,2010
460968,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2010
461548,17220,Teck Cominco Limited,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
462888,29086,Cliffs Natural Resources Inc. (CAN),QuÈbec,QuÈbec,CANADA,CANADA,2010
461548,28252,METSO Minerals CISA,,,FRANCE,FRANCE,2010
462888,14709,Consortium de recherche minÈrale,QuÈbec,QuÈbec,CANADA,CANADA,2010
462888,26216,IAMGOLD Corporation,Ontario,Ontario,CANADA,CANADA,2010
467044,27518,Vale Inco,Ontario,Ontario,CANADA,CANADA,2010
471661,16600,Teck Cominco Metals Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
473247,29241,Vale Inco Technical Services Limited,Ontario,Ontario,CANADA,CANADA,2010
460813,16651,Deloro Stellite Inc.,Ontario,Ontario,CANADA,CANADA,2010
471729,28177,Can. Concrete Masonry Producers Assoc.,Ontario,Ontario,CANADA,CANADA,2010
462910,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2010
467057,16308,Greater Vancouver Regional District,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467057,23948,Ostara Nutrient Recovery Technologies Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467057,14696,EnWave Corporation,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467057,28483,UBC Dairy Education and Research Centre,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
461626,6616,Merck Frosst Canada Ltd,QuÈbec,QuÈbec,CANADA,CANADA,2010
467570,2847,GasTOPS Ltd,Ontario,Ontario,CANADA,CANADA,2010
473148,22989,OCE Inc.,Ontario,Ontario,CANADA,CANADA,2010
473148,29127,Advanced Micro Devices,Ontario,Ontario,CANADA,CANADA,2010
464088,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2010
465538,14354,AstraZeneca (Canada),Ontario,Ontario,CANADA,CANADA,2010
467711,16960,CancerCare Manitoba,Manitoba,Manitoba,CANADA,CANADA,2010
467711,14710,Innovative Magnetic Resonance Imaging Systems Inc.,Manitoba,Manitoba,CANADA,CANADA,2010
472962,31627,Medavie Blue Cross,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
458229,25510,Termium Siderar,,,ARGENTINA,ARGENTINE,2010
458229,27899,ArcelorMittal Dofasco Inc.,Ontario,Ontario,CANADA,CANADA,2010
458229,6274,Dofasco Inc.,Ontario,Ontario,CANADA,CANADA,2010
458229,6001,Algoma Steel Inc.,Ontario,Ontario,CANADA,CANADA,2010
473196,26327,Armtec Limited Partnership,Ontario,Ontario,CANADA,CANADA,2010
463610,29788,C-Bond Technology Inc,Alberta,Alberta,CANADA,CANADA,2010
467563,30472,Softree Technical Systems Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
468123,29404,COGENOR LanaudiËre,QuÈbec,QuÈbec,CANADA,CANADA,2010
468123,29400,Ville de Boisbriand,QuÈbec,QuÈbec,CANADA,CANADA,2010
468123,27893,Agro Energie,QuÈbec,QuÈbec,CANADA,CANADA,2010
471924,17656,SAP Canada Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,2513,Canada Mortgage and Housing Corporation,Ontario,Ontario,CANADA,CANADA,2010
460830,31661,Mill Pond Cannery and Preserves Company,Ontario,Ontario,CANADA,CANADA,2010
460830,28332,Origin Retirement Communities Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,28333,Clinical Orthotic Consultants Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,28335,Ross + Doell Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,31663,Solutions Infection Control Working Group,Ontario,Ontario,CANADA,CANADA,2010
460830,28337,Tenet Computer Group Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,28339,Pure Fun Confections Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,26490,Saint Elizabeth Health Care,Ontario,Ontario,CANADA,CANADA,2010
460830,26365,Ocorant Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,27317,Canadian Diabetes Association,Ontario,Ontario,CANADA,CANADA,2010
460830,28341,Centre for Effective Practice,Ontario,Ontario,CANADA,CANADA,2010
460830,28342,gDial Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,28343,LAMP Community Health Centre,Ontario,Ontario,CANADA,CANADA,2010
460830,17080,Lawson Health Research Institute,Ontario,Ontario,CANADA,CANADA,2010
460830,2456,St. Michael's Hospital,Ontario,Ontario,CANADA,CANADA,2010
460830,2222,Princess Margaret Hospital,Ontario,Ontario,CANADA,CANADA,2010
460830,31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
460830,28340,The Corporation of the Town of Markham,Ontario,Ontario,CANADA,CANADA,2010
460830,28336,Sensory Threshold,Ontario,Ontario,CANADA,CANADA,2010
460830,28338,Infonaut Inc.,Ontario,Ontario,CANADA,CANADA,2010
460830,27595,Advanced Foods & Materials Network,Ontario,Ontario,CANADA,CANADA,2010
460830,31662,MEMOTEXT Corporation,Ontario,Ontario,CANADA,CANADA,2010
460914,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2010
460914,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2010
460838,22139,Freshwater Fisheries Society of BC,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460838,2415,Microtek Research and Development Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
460914,16570,Leonard's Walleye Culture,Ontario,Ontario,CANADA,CANADA,2010
460914,11656,Canadian Food Inspection Agency,Ontario,Ontario,CANADA,CANADA,2010
460312,2780,NOVA Chemicals Corporation,Alberta,Alberta,CANADA,CANADA,2010
467607,5736,Asani Technologies Inc.,Alberta,Alberta,CANADA,CANADA,2010
462108,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2010
459757,29241,Vale Inco Technical Services Limited,Ontario,Ontario,CANADA,CANADA,2010
462108,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2010
463253,6215,General Dynamics Canada Ltd.,Ontario,Ontario,CANADA,CANADA,2010
463253,27642,Global Centre for Securing Cyberspace,Alberta,Alberta,CANADA,CANADA,2010
457047,21013,University Network of Excellence in Nuclear Engineering,Ontario,Ontario,CANADA,CANADA,2010
459268,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2010
467617,21126,British Columbia Transmission Corporation,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
467617,24063,Quanser Inc.,Ontario,Ontario,CANADA,CANADA,2010
467617,30353,Cdn Ctr for Unmanned Vehicle Systems,Alberta,Alberta,CANADA,CANADA,2010
471406,17656,SAP Canada Inc.,Ontario,Ontario,CANADA,CANADA,2010
473028,31825,Thesis Chemistry Inc.,Ontario,Ontario,CANADA,CANADA,2010
473045,31684,Drader Manufacturing Industries Ltd.,Alberta,Alberta,CANADA,CANADA,2010
463494,17411,The Shipping Federation of Canada,QuÈbec,QuÈbec,CANADA,CANADA,2010
463494,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2010
463494,6405,Transport Canada,Ontario,Ontario,CANADA,CANADA,2010
463494,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2010
463494,29103,BC Ministry of Environment,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463494,9869,Ontario Federation of Anglers and Hunters,Ontario,Ontario,CANADA,CANADA,2010
472279,11597,NORAM Engineering & Constructors Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
461687,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2010
460933,5100,J.D. Irving Ltd,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
460933,6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2010
460933,10600,City of Saint John,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
461866,5100,J.D. Irving Ltd,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2010
460825,18491,Thought Technology Ltd,QuÈbec,QuÈbec,CANADA,CANADA,2010
460825,23085,Nokia Corporation,,,FINLAND,FINLANDE,2010
460825,26354,Spark Robotics Technology Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
462915,27440,Phostech Lithium inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
467762,29357,EPOD Solar Inc,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
455793,27752,Chrysler Canada Inc.,Ontario,Ontario,CANADA,CANADA,2010
459230,6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2010
463464,29593,Advanced Chemistry Development Inc.,Ontario,Ontario,CANADA,CANADA,2010
463464,26653,Thallion Pharmaceuticals Inc,QuÈbec,QuÈbec,CANADA,CANADA,2010
463999,24063,Quanser Inc.,Ontario,Ontario,CANADA,CANADA,2010
468247,25634,DNP Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
463948,31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2010
463948,33,University of Waterloo,Ontario,Ontario,CANADA,CANADA,2010
463948,28131,Malina Software Corporation,Ontario,Ontario,CANADA,CANADA,2010
463948,71,Centre de recherche informatique de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2010
463948,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2010
463948,2402,IBM Canada Ltd,Ontario,Ontario,CANADA,CANADA,2010
463948,29,Queen's University,Ontario,Ontario,CANADA,CANADA,2010
463948,61,McGill University,QuÈbec,QuÈbec,CANADA,CANADA,2010
463948,2,University of British Columbia,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463948,7,University of Victoria,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
463297,26685,T-Ray Science Inc,Ontario,Ontario,CANADA,CANADA,2010
464749,13748,Canadian Dairy Network,Ontario,Ontario,CANADA,CANADA,2010
459317,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2010
459317,3806,Institut FranÁais du PÈtrole,,,FRANCE,FRANCE,2010
459317,26733,Petrolia,QuÈbec,QuÈbec,CANADA,CANADA,2010
463310,17639,Ultrasonix Medical Corporation,British Columbia,Colombie-Britannique,CANADA,CANADA,2010
459249,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2010
471351,30885,AcuShot Inc.,Manitoba,Manitoba,CANADA,CANADA,2010
472754,30822,Crystal Fountains,Ontario,Ontario,CANADA,CANADA,2010
463274,28049,CEA-Leti Minatec,,,FRANCE,FRANCE,2010
463274,6211,COM DEV International Ltd.,Ontario,Ontario,CANADA,CANADA,2010
463267,14659,Plasmionique Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2010
472956,31600,Volta Video,Ontario,Ontario,CANADA,CANADA,2010
