"From","To","weight"
"Angstrom Engineering Inc.","University of Waterloo",2
"International Cinematographers Guild","University of Waterloo",1
"International Cinematographers Guild","Directors Guild of Canada - Ontario",3
"International Cinematographers Guild","Panavision Canada Corp",3
"International Cinematographers Guild","Filmport Development Inc",3
"International Cinematographers Guild","Pinewood Toronto Studios",1
"Mark IV Industries","University of Waterloo",1
"Mark IV Industries","OneChip Photonics Inc",1
"Institute of Particle Physics","York University",2
"Uravan Minerals Inc.","Queen's University",6
"CÃ©gep de Thetford","National Research Council of Canada",1
"CÃ©gep de Thetford","Materium Innovations",1
"Ville de Saint-Hyacinthe","EnviroSim Associates Ltd",2
"Ville de Saint-Hyacinthe","John Meunier Inc.",2
"Ville de Saint-Hyacinthe","â¦cole Polytechnique de MontrÃal",2
"SiWorks Inc.","SiWorks Inc.",3
"SiWorks Inc.","Institut Armand-Frappier",3
"CanEra Resources Inc.","University of Waterloo",3
"CanEra Resources Inc.","SNC - Lavalin Inc.",3
"CanEra Resources Inc.","MWH Global, Inc. (Canada)",3
"Colt Engineering Corporation","PCL Constructors Canada  Inc.",1
"Colt Engineering Corporation","XL Ironworks Co.",2
"Colt Engineering Corporation","Voice Construction Ltd.",2
"Colt Engineering Corporation","Kellogg Brown & Root",2
"Colt Engineering Corporation","North American Construction Group Inc.",2
"Colt Engineering Corporation","Construction Owners Association of Alberta",2
"Cross Winds Hydrogen Inc.","University of Waterloo",1
"3M Canada Company","Fanshawe College of Applied Arts & Technology",1
"3M Canada Company","UniversitÃ© de Sherbrooke",1
"3M Canada Company","Vital Group Inc.",1
"3M Canada Company","Bell Helicopter Textron Canada",1
"3M Canada Company","Canada Health Infoway",3
"3M Canada Company","UniversitÃ de Sherbrooke",1
"3M Canada Company","University of Waterloo",8
"3M Canada Company","Centre de recherche industrielle du QuÃbec",2
"3M Canada Company","Seattle Safety LLC",2
"3M Canada Company","Centennial Windows & Doors",1
"3M Canada Company","PeriMind Corporation",3
"3M Canada Company","â¦cole Polytechnique de MontrÃal",5
"CollÃ¨ge Ahuntsic","Marquis Book Printing Inc.",1
"CollÃ¨ge Ahuntsic","FPInnovations",1
"CollÃ¨ge Ahuntsic","PDI Phipps Dickson Integria",1
"Canadian Wind Energy Association","University of Waterloo",3
"Canadian Wind Energy Association","Garrad Hassan Canada Inc.",3
"Canadian Wind Energy Association","â¦cole Polytechnique de MontrÃal",3
"Canadian Wind Energy Association","Memorial University of Newfoundland",3
"Carbon Control Systems","Nature Works Remediation Corp.",3
"Carbon Control Systems","EcoEthic",1
"Carbon Control Systems","Monteco Canada",3
"Carbon Control Systems","Kinross Gold Corporation",3
"York University","Queen's University",124
"York University","BGC Engineering Inc.",3
"York University","Canadian Institutes of Health Research",28
"York University","The Globe and Mail",1
"York University","Montreal General Hospital",27
"York University","Rolls-Royce Naval Undersea Systems",1
"York University","Seeds of Diversity",6
"York University","QDAC Systems Inc.",1
"York University","University of Ottawa",67
"York University","Telus Corporation",1
"York University","District Municipality of Muskoka",2
"York University","BC Ministry of Environment",6
"York University","Canadian Food Inspection Agency",1
"York University","Memorial University of Newfoundland",106
"York University","Juniper Networks Inc.",2
"York University","Kinsol Research Inc.",3
"York University","Ontario College of Art & Design",1
"York University","Continuum Aerospace, Inc.",1
"York University","BelAir Networks Inc.",2
"York University","Biotage AB",2
"York University","Cormode & Dickson Construction (1983) Ltd.",1
"York University","Ontario Research and Innovation Optical Network",2
"York University","Wilfrid Laurier University",43
"York University","UniversitÃ de Sherbrooke",61
"York University","University of Waterloo",778
"York University","Found Aircraft Canada Inc.",1
"York University","Magic Information Systems Inc.",1
"York University","Agriculture and Agri-Food Canada",10
"York University","York University",347
"York University","â¦cole Polytechnique de MontrÃal",162
"Volta Video","University of Ottawa",1
"Cultures H. Dolbec Inc.","UniversitÃ© Laval",1
"CONSOREM","â¦cole Polytechnique de MontrÃal",2
"CONSOREM","Divers. de l'explor. minÃrale au Qbc",2
"Lumentra Inc.","Memorial University of Newfoundland",2
"MAADI Group","University of Waterloo",1
"Fort Reliance","City of Fredericton",2
"Philom Bios Inc.","University of Waterloo",3
"Philom Bios Inc.","National Research Council of Canada",1
"Philom Bios Inc.","University of Ottawa",1
"Philom Bios Inc.","Queen's University",6
"Philom Bios Inc.","Agriculture and Agri-Food Canada",1
"Philom Bios Inc.","UniversitÃ de Sherbrooke",3
"Centennial Windows & Doors","Fanshawe College of Applied Arts & Technology",1
"Centennial Windows & Doors","Vital Group Inc.",1
"UniversitÃ© du QuÃ©bec Ã  Chicoutimi","Solutions TLM inc.",1
"UniversitÃ© du QuÃ©bec Ã  Chicoutimi","UniversitÃ du QuÃbec en Abitibi-TÃmiscamingue",1
"UniversitÃ© du QuÃ©bec Ã  Chicoutimi","Alcan Cable",1
"UniversitÃ© du QuÃ©bec Ã  Chicoutimi","â¦cole Polytechnique de MontrÃal",1
"UniversitÃ© du QuÃ©bec Ã  Chicoutimi","Bell Helicopter Textron Canada",1
"Technology Venture Corporation","Spielo",1
"Technology Venture Corporation","New Brunswick Community College",1
"Environmental Biodetection Products Inc.","Pathogen Detection Systems Inc.",2
"Planirest Environment Inc","ASB Greenworld Ltd",3
"Planirest Environment Inc","Annapolis Valley Peat Moss Co",3
"Planirest Environment Inc","UniversitÃ© Laval",1
"Planirest Environment Inc","Lambert Peat Moss Inc.",3
"Planirest Environment Inc","Alaska Peat Inc",3
"Planirest Environment Inc","Premier Horticulture Ltd",3
"ITS Canada","University of Waterloo",12
"ITS Canada","Networked Vehicle Association",3
"ITS Canada","University of Ottawa",18
"ITS Canada","Queen's University",3
"ITS Canada","Industry Canada",3
"ITS Canada","Remotronic",1
"ITS Canada","Olsonet Communications Corporation",3
"ITS Canada","CATAAlliance",3
"ITS Canada","â¦cole Polytechnique de MontrÃal",6
"ITS Canada","Telus Corporation",3
"Centre quÃbÃcois de valorisation de la biotechnologie","C.E.G.E.P. LÃ©vis-Lauzon",1
"Coop. de Travailleurs Forestiers Eaubois","CoopÃrative forestiÃre de la MatapÃdia",3
"Coop. de Travailleurs Forestiers Eaubois","Construction Goscobec",3
"Coop. de Travailleurs Forestiers Eaubois","Groupe Lebel (2004) Inc",3
"Royal Nickel Corporation","UniversitÃ du QuÃbec en Abitibi-TÃmiscamingue",1
"Dynaplas Ltd.","University of Waterloo",1
"Vineland Research and Innovation Centre","Downtown Niagara Falls Business Improvement Association",3
"Vineland Research and Innovation Centre","Niagara College Canada",3
"Vineland Research and Innovation Centre","David Bankert Farms",3
"Vineland Research and Innovation Centre","Niagara Culinary Trail",3
"Vineland Research and Innovation Centre","Comptoir Agricole Sabrevois Inc.",3
"IPSFAD Inc.","University of Waterloo",2
"IPSFAD Inc.","â¦cole Polytechnique de MontrÃal",4
"IPSFAD Inc.","Pisciculture Gilbert",2
"IPSFAD Inc.","ArcelorMittal Montreal Inc.",2
"FluoroSeal Inc.","CÃgep de Trois-RiviÃres",2
"FluoroSeal Inc.","Metalliage Inc.",3
"Centre for Advanced Visualization Inc.","Niagara College Canada",3
"Centre for Advanced Visualization Inc.","Hoogendoorn America Inc.",3
"Centre for Advanced Visualization Inc.","VISTA Science & Technology Inc.",3
"Forest Resources Improvement Association of Alberta","Advanced Education and Technology",1
"Forest Resources Improvement Association of Alberta","Lakehead University",2
"Forest Resources Improvement Association of Alberta","Buchanan Forest Products Ltd",1
"Atria Networks LP","University of Waterloo",3
"Poultry Industry Council","Canadian Poultry Research Council",6
"Poultry Industry Council","Charison's Turkey Hatchery Ltd",1
"Poultry Industry Council","Canadian Bio-Systems Inc.",3
"Poultry Industry Council","Saskatchewan Chicken Industry Development Fund",3
"Poultry Industry Council","Lilydale Inc",1
"Networked Vehicle Association","OPAL-RT Technologies Inc.",3
"Networked Vehicle Association","University of Waterloo",12
"Networked Vehicle Association","University of Ottawa",18
"Networked Vehicle Association","Queen's University",3
"Networked Vehicle Association","UniversitÃ© de Sherbrooke",1
"Networked Vehicle Association","Industry Canada",3
"Networked Vehicle Association","Remotronic",1
"Networked Vehicle Association","Olsonet Communications Corporation",3
"Networked Vehicle Association","CATAAlliance",6
"Networked Vehicle Association","UniversitÃ de Sherbrooke",5
"Networked Vehicle Association","â¦cole Polytechnique de MontrÃal",6
"Networked Vehicle Association","Telus Corporation",3
"ArcelorMittal","University of Ottawa",2
"Queen's - RMC Fuel Cell Research Centre","Queen's University",9
"Vital Group Inc.","Fanshawe College of Applied Arts & Technology",3
"Centre d'expertise et de recherche en infrastructures urbaines","The S.M. Group International Inc.",1
"Centre d'expertise et de recherche en infrastructures urbaines","UniversitÃ de Sherbrooke",1
"Centre d'expertise et de recherche en infrastructures urbaines","GÃoLab inc.",1
"BÃton Brunet","Ville de MontrÃal",2
"BÃton Brunet","â¦cole Polytechnique de MontrÃal",3
"Whistler Sport Legacies","Bobsleigh Canada Skeleton",1
"Whistler Sport Legacies","Canadian Luge Association",1
"Whistler Sport Legacies","Core Element Ventures",1
"Whistler Sport Legacies","Fitters International Inc.",1
"Catalyst Paper Corporation","CEATI International Inc",1
"Catalyst Paper Corporation","FPInnovations",1
"Sierra Wireless","Kintama Research Corporation",2
"Sierra Wireless","NZ Technologies Inc.",1
"Sierra Wireless","Microsoft Corporation",1
"Sierra Wireless","Star Solutions",2
"Sierra Wireless","Telus Corporation",3
"Sierra Wireless","Optelian Networks Corporation",1
"Niagara Culinary Trail","Downtown Niagara Falls Business Improvement Association",3
"Niagara Culinary Trail","Niagara College Canada",3
"Niagara Culinary Trail","David Bankert Farms",3
"Niagara Culinary Trail","Comptoir Agricole Sabrevois Inc.",3
"Canada Centre for Remote Sensing","University of Waterloo",2
"Canada Centre for Remote Sensing","Queen's University",6
"Advanced Education and Technology","Lakehead University",2
"Advanced Education and Technology","Buchanan Forest Products Ltd",1
"Seagull Pewter & Silversmiths Ltd","GN Plastics Co., Ltd.",2
"Seagull Pewter & Silversmiths Ltd","NSCAD University",1
"Seagull Pewter & Silversmiths Ltd","Magneto-Inductive Systems Limited",2
"Seagull Pewter & Silversmiths Ltd","Camus Production Inc.",2
"Seagull Pewter & Silversmiths Ltd","POL-E-MAR Inc.",2
"Lilydale Inc","Canadian Poultry Research Council",3
"Lilydale Inc","Charison's Turkey Hatchery Ltd",1
"Semences Prograin inc.","UniversitÃ© Laval",1
"Spielo","New Brunswick Community College",1
"Shared Hierarchical Academic Research Computing Network","â¦cole Polytechnique de MontrÃal",3
"Shared Hierarchical Academic Research Computing Network","University of Ottawa",3
"Bilco Consultants","BioSonic Technologies Inc.",1
"Bilco Consultants","Bluewater Power Distribution Corporation",2
"Bilco Consultants","Paton Controls Ltd",2
"New Brunswick Department of Energy","CH-Four Biogas Inc.",3
"New Brunswick Department of Energy","New Brunswick Innovation Foundation",3
"New Brunswick Department of Energy","Atlantec BioEnergy Corporation",3
"New Brunswick Department of Energy","Milco Enterprises Inc.",3
"New Brunswick Department of Energy","Regional Development Corporation",3
"New Brunswick Department of Energy","Covered Bridge Potato Chip Company",1
"Full Metal Minerals","Northern Freegold Resources Ltd.",2
"Full Metal Minerals","Kinross Gold Corporation",2
"Tranzyme Pharma Inc.","UniversitÃ© de Sherbrooke",1
"Tranzyme Pharma Inc.","UniversitÃ de Sherbrooke",8
"ShawCor Ltd.","Queen's University",1
"Centre for Cold Ocean Resources Engineering","Memorial University of Newfoundland",2
"Centre for Cold Ocean Resources Engineering","Queen's University",2
"Canam Group Inc.","â¦cole Polytechnique de MontrÃal",1
"Mecachrome","Bell Helicopter Textron Canada",1
"Mecachrome","UniversitÃ de Sherbrooke",1
"Mecachrome","â¦cole Polytechnique de MontrÃal",2
"Fanshawe College of Applied Arts & Technology","Fanshawe College of Applied Arts & Technology",4
"Avior Integrated Products Inc.","Bell Helicopter Textron Canada",3
"Avior Integrated Products Inc.","â¦cole Polytechnique de MontrÃal",9
"Ferme Viandes Rheintal","CÃ©gep de Victoriaville",1
"Ferme Viandes Rheintal","Ferme Amabel",3
"Ferme Viandes Rheintal","Ferme Fleuralic",3
"Ferme Viandes Rheintal","Ferme Germado",3
"Ferme Viandes Rheintal","Comptoir Agricole Sabrevois Inc.",3
"University of Ottawa","Cistel Technology Inc.",3
"University of Ottawa","American Chemistry Council",3
"University of Ottawa","Perimeter Institute for Theoretical Physics",4
"University of Ottawa","Research in Motion Limited",12
"University of Ottawa","PacketDNA Technologies Inc.",4
"University of Ottawa","Canadian Food Inspection Agency",4
"University of Ottawa","Cubit Power Systems Inc.",3
"University of Ottawa","City of Richmond",9
"University of Ottawa","EXFO Electro-Optical Engineering",3
"University of Ottawa","Emergis",6
"University of Ottawa","Viventia Biotech Inc.",3
